gen	pop	freqMut	ScoefMut	DcoefMut	Ne	hmode	prod	U	rho	seed
40000	1	0.00636455	0.00141134	0.437188	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00889703	0.0267712	0.416248	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00653116	0.0422987	0.0758025	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0432189	0.00456074	0.17899	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00769743	0.0169219	0.316491	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00626458	0.0155794	0.0778984	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00666445	0.0583873	0.0317334	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00663112	0.00536213	0.14938	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00609797	0.0897638	0.114353	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.01013	0.0434005	0.0792894	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00613129	0.0699897	0.0222331	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00996335	0.0160907	0.0307524	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0207931	0.0127534	0.22827	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0120293	0.000555572	0.268196	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0315561	0.0176785	0.102267	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0302566	0.0488235	0.00372966	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00819727	0.020692	0.263983	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0346218	0.0640131	0.0190731	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00549817	0.276697	0.00953436	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00596468	0.0496262	0.0744713	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0168944	0.332356	0.00337852	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00606465	0.020436	0.37039	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0123625	0.00821246	0.230941	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00556481	0.0346691	0.0386994	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00863046	0.0105161	0.0120815	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0056981	0.0396771	0.00532004	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0195601	0.0036881	0.202921	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0420526	0.000452065	0.0944448	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0114962	0.000154852	0.00229432	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0312562	0.0722787	0.014608	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0123959	0.00340121	0.170815	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00623126	0.283319	0.0187332	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0119627	0.000972296	0.339691	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00946351	0.00661254	0.0462892	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0113629	0.0913879	0.074195	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0214262	0.013348	0.0871678	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00526491	0.0409337	0.0358566	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00523159	0.22396	0.00130096	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00949683	0.0245158	0.0174741	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0153615	0.00100352	0.277971	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0427524	0.00256035	0.13738	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00613129	0.0257128	0.0238156	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00603132	0.0478563	0.0310839	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0147617	0.0392685	0.0122209	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.043852	0.00401598	0.115519	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0203599	0.0212643	0.0298923	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0245918	0.0248287	0.00735781	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0144618	0.994611	0.00206992	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0135955	0.00448792	0.153863	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00506498	0.128393	0.0272687	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0208264	0.0393226	0.0138342	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0231256	0.00182492	0.452258	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00766411	0.923413	0.000774573	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0426191	0.000114172	0.317415	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00686438	0.173895	0.0778719	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0151616	0.196639	0.00978147	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0109297	0.013589	0.388791	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00773076	0.0630135	0.0687862	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00836388	0.000490549	0.304979	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00573142	0.0321199	0.0869037	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0152616	0.00744051	0.065674	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0152283	0.12793	0.0187667	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0083972	0.446805	0.00461072	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00933022	0.00413498	0.156064	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0269577	0.0184473	0.000318853	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0354215	0.00291813	0.0747161	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0128957	0.00340098	0.165403	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00723092	0.661299	0.00783988	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00716428	0.0102404	0.17563	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0112962	0.00105228	0.321377	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0111963	0.619889	0.00112881	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.012096	0.195458	0.00990523	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00609797	0.0234628	0.170037	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0083972	0.024993	0.261723	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00546485	0.228592	0.0110288	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00849717	0.0954656	0.0522782	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00633122	0.932795	0.00557249	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00633122	0.118064	0.0152021	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.038987	0.000982712	0.241808	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00889703	0.107249	0.00467903	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00686438	0.0103186	0.0655548	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0107964	0.47019	0.00489744	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00766411	0.00853819	0.00659324	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00739753	0.131317	0.0508969	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0152949	0.00884573	0.228743	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00879707	0.394237	0.00952015	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0112962	0.0805458	0.0263312	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00996335	0.342302	0.00212985	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00663112	0.00370115	0.146154	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.011996	0.103156	0.00475951	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0101633	0.0136574	0.0441483	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0120293	0.00707922	0.31731	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00516495	0.0149805	0.497706	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0128291	0.0429055	0.0412995	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0115295	0.0214773	0.116087	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0135288	0.293596	0.000440581	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00826391	0.143598	0.0328427	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0176275	0.000340696	0.0659949	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00946351	0.00103468	0.071259	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00806398	0.0134091	0.130444	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00679773	0.0231115	0.0305463	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0098967	0.0134077	0.0117667	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0169277	0.00033929	0.0430637	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0177941	0.0369436	0.0300042	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0183605	0.00112944	0.172297	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00516495	0.181872	0.0353998	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0117627	0.157216	0.0131487	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0068977	0.00790009	0.0845434	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00736421	0.737841	0.00102096	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0212596	0.0454437	0.0577307	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0122626	0.0192728	0.0713552	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0281906	0.00172396	0.230549	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00643119	0.00350805	0.285074	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00553149	0.0224554	0.146808	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0137288	0.0077281	0.0506713	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0170943	0.00357526	0.0743172	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00676441	0.110842	0.053263	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00683106	0.0149392	0.414438	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0182939	0.237106	0.00152185	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00699767	0.0375199	0.0458918	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00699767	0.0770404	0.0331155	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00633122	0.0444517	0.114868	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0184938	0.0328464	0.0210516	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00626458	0.00461093	0.225561	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00859713	0.408192	0.00297259	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00799733	0.182275	0.0414987	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00609797	0.193539	0.0332199	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00606465	0.00872376	0.0218427	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0104299	0.19758	0.0158333	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00529823	0.726914	0.0152549	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00726425	0.0401201	0.0845057	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00513162	0.00424136	0.309362	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0111963	0.00882969	0.183138	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0144618	0.0853084	0.015573	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00769743	0.120349	0.0260753	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00513162	0.00825181	0.305501	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0398201	0.00196096	0.478685	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00729757	0.597628	0.0132413	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0074975	0.0645288	0.0362898	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0105965	0.0176029	0.0777618	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0335555	0.00173355	0.0506569	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00943019	0.34468	0.0308451	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00733089	0.117296	0.00771177	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00766411	0.00227928	0.0910939	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00903032	0.0141135	0.397155	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00523159	0.0104185	0.000222142	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00519827	0.0659116	0.0364197	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00776408	0.0155968	0.131618	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0204598	0.0033816	0.187811	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00976341	0.123965	0.046104	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00613129	0.710935	0.00120403	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0138954	0.00181871	0.395472	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0146285	0.116242	0.0135553	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0205265	0.0785958	0.0103383	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0115628	0.183466	0.00185374	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0123959	0.012383	0.0703757	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00513162	0.521118	0.00145234	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0141286	0.0535245	0.00378982	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0162279	0.048311	0.00762361	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0107631	0.485892	0.00124919	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0139287	0.0485941	0.0437019	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0154282	0.00944486	0.120921	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0178274	0.214258	0.000320632	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.017994	0.00163142	0.230238	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00553149	0.0950806	0.0106795	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00696435	0.00194904	0.218172	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0204265	0.00343672	0.00515235	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00956348	0.019179	0.132381	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00563146	0.520839	0.00499372	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0135955	0.98473	0.0031124	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00553149	0.00243213	0.312881	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0149617	0.00590743	0.248509	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00653116	0.0459072	0.151852	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0135288	0.0122855	0.150837	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0100966	0.00857284	0.0511352	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0314562	0.0168945	0.0671961	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00766411	0.0140014	0.388753	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00889703	0.565875	0.00408063	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.018094	0.0220829	0.113291	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0125625	0.271047	0.00852228	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0170277	0.00260688	0.43652	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.018927	0.006041	0.0322769	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0184938	0.0416186	0.0107034	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00606465	0.304332	0.00507401	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0056981	0.127554	0.0533499	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00636455	0.000504729	0.449843	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0146618	0.286355	0.00634161	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0132956	0.0116922	0.0257466	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0103632	0.197742	0.00366451	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00536488	0.0675397	0.0040918	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00633122	0.174684	0.0192465	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0114962	0.00191757	0.251864	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0185272	0.0525005	0.0438582	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0183605	0.0380614	0.0665385	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0203932	0.00119417	0.221117	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00686438	0.847316	0.0173412	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00523159	0.258944	0.0137123	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0185938	0.0329862	0.0613344	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00759747	0.00300795	0.140784	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0214595	0.0412293	0.114761	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0068977	0.738582	0.0127739	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0125625	0.00183997	0.460679	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00753082	0.0795287	0.0206313	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0271576	0.0065132	0.19222	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0308897	0.0445935	0.0244854	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0083972	0.122905	0.0307517	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0361213	0.0183426	0.0274751	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00996335	0.297098	0.00507353	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00549817	0.000626263	0.48007	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0065978	0.0678333	0.0336524	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0180273	0.0379872	0.0181029	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0117961	0.161419	0.0195676	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0196601	0.0912244	0.0211196	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00543152	0.0183678	0.100923	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00653116	0.000497084	0.480778	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00933022	0.04315	0.185186	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0050983	0.0815146	0.0262263	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0068977	0.265661	0.00372038	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0172609	0.0219399	0.124339	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00936355	0.0114155	0.0165078	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00736421	0.00827922	0.109318	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00666445	0.0336075	0.0182463	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0250583	0.0115524	0.0595095	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00593136	0.034497	0.110611	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00883039	0.0495821	0.0365033	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00896368	0.0085417	0.0189492	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00813062	0.00156534	0.0587448	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00529823	0.0223012	0.169492	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00889703	0.256741	0.0364557	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0163279	0.0134975	0.0374186	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.010863	0.793362	0.00662716	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0116961	0.00464805	0.400079	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0105298	0.0175002	0.174399	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00766411	0.944169	0.00977091	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00583139	0.0354092	0.0463698	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00623126	0.326312	0.00486923	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0222926	0.00989857	0.00273553	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00773076	0.0575753	0.0377811	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0056981	0.24114	0.0252638	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0139287	0.0235842	0.253455	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00849717	0.0171691	0.0944268	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00619793	0.0058706	0.219474	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0151283	0.017998	0.00764449	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00736421	0.252396	0.00700505	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0223259	0.0260087	0.051156	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00559813	0.00862036	0.172793	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00829723	0.0550141	0.086501	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00769743	0.00514098	0.338906	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00536488	0.110751	0.0202288	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00536488	0.072713	0.0588734	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00546485	0.0363576	0.0211572	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00656448	0.104552	0.051218	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00609797	0.649231	0.00417275	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0146951	0.00263101	0.171194	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00716428	0.0329046	0.154429	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00803066	2.15469e-05	0.426989	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0184605	0.000929667	0.140416	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0173942	0.00411828	0.257371	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00699767	0.0109633	0.427998	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.00699767	0.0478671	0.00366254	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
40000	1	0.0207931	0.0067227	0.049193	Ne20000	hmode1	prod1	U2	rho0.0001	seed140631444
